timestamp,headyaw
00002709,-0.60750604
00002721,-0.60750604
00002733,-0.60750604
00002746,-0.60750604
00002757,-0.60750604
00002769,-0.60750604
00002782,-0.60750604
00002794,-0.60750604
00002806,-0.60750604
00002818,-0.60750604
00002830,-0.60750604
00002842,-0.60750604
00002854,-0.60750604
00002866,-0.60750604
00002878,-0.60750604
00002890,-0.60750604
00002902,-0.60750604
00002914,-0.60750604
00002926,-0.60750604
00002938,-0.60750604
00002950,-0.60750604
00002963,-0.60750604
00002974,-0.60750604
00002986,-0.60750604
00002998,-0.60750604
00003011,-0.60750604
00003022,-0.60750604
00003035,-0.60750604
00003047,-0.60750604
00003059,-0.60750604
00003071,-0.60750604
00003083,-0.60750604
00003095,-0.60750604
00003107,-0.60750604
00003119,-0.60750604
00003131,-0.60750604
00003143,-0.60750604
00003155,-0.60750604
00003167,-0.60750604
00003179,-0.60750604
00003191,-0.60750604
00003204,-0.60750604
00003215,-0.60750604
00003228,-0.60750604
00003240,-0.60750604
00003252,-0.60750604
00003263,-0.60597205
00003276,-0.60750604
00003288,-0.60750604
00003300,-0.60750604
00003312,-0.60750604
00003324,-0.60750604
00003336,-0.60750604
00003348,-0.60750604
00003360,-0.60750604
00003372,-0.60597205
00003384,-0.60750604
00003396,-0.60750604
00003408,-0.60750604
00003420,-0.60750604
00003432,-0.60597205
00003445,-0.60750604
00003457,-0.60750604
00003469,-0.60750604
00003481,-0.60750604
00003493,-0.60750604
00003505,-0.60750604
00003517,-0.60750604
00003529,-0.60750604
00003541,-0.60750604
00003553,-0.60750604
00003565,-0.60750604
00003577,-0.60750604
00003589,-0.60750604
00003601,-0.60750604
00003613,-0.60750604
00003625,-0.60750604
00003637,-0.60750604
00003649,-0.60750604
00003662,-0.60750604
00003674,-0.60750604
00003685,-0.60750604
00003698,-0.60750604
00003710,-0.60750604
00003722,-0.60750604
00003734,-0.60750604
00003746,-0.60750604
00003758,-0.60750604
00003770,-0.60750604
00003782,-0.60750604
00003794,-0.60750604
00003806,-0.60750604
00003818,-0.60750604
00003830,-0.60750604
00003842,-0.60750604
00003854,-0.60750604
00003866,-0.60750604
00003879,-0.60750604
00003890,-0.60750604
00003903,-0.60750604
00003915,-0.60750604
00003927,-0.60750604
00003939,-0.60750604
00003951,-0.60750604
00003963,-0.60750604
00003975,-0.60750604
00003987,-0.60750604
00003999,-0.60750604
00004011,-0.60750604
00004023,-0.60750604
00004035,-0.60750604
00004047,-0.60750604
00004059,-0.60750604
00004071,-0.60750604
00004083,-0.60750604
00004096,-0.60750604
00004107,-0.60750604
00004120,-0.60750604
00004132,-0.60750604
00004144,-0.60597205
00004156,-0.60750604
00004168,-0.60750604
00004180,-0.60750604
00004192,-0.60750604
00004204,-0.60597205
00004216,-0.60750604
00004228,-0.60750604
00004240,-0.60750604
00004252,-0.60750604
00004264,-0.60750604
00004276,-0.60750604
00004288,-0.60750604
00004300,-0.60750604
00004313,-0.60750604
00004325,-0.60750604
00004337,-0.60750604
00004349,-0.60750604
00004361,-0.60750604
00004373,-0.60750604
00004385,-0.60750604
00004397,-0.60750604
00004409,-0.60750604
00004421,-0.60750604
00004433,-0.60750604
00004445,-0.60750604
00004457,-0.60750604
00004469,-0.60750604
00004481,-0.60750604
00004493,-0.60750604
00004505,-0.60750604
00004518,-0.60750604
00004529,-0.60750604
00004541,-0.60750604
00004554,-0.60750604
00004566,-0.60750604
00004578,-0.60750604
00004590,-0.60750604
00004602,-0.60750604
00004614,-0.60750604
00004626,-0.60750604
00004638,-0.60750604
00004650,-0.60750604
00004662,-0.60750604
00004674,-0.60750604
00004686,-0.60750604
00004698,-0.60750604
00004710,-0.60750604
00004722,-0.60750604
00004735,-0.60597205
00004746,-0.60750604
00004758,-0.60750604
00004770,-0.60750604
00004783,-0.60750604
00004795,-0.60750604
00004807,-0.60597205
00004819,-0.60750604
00004831,-0.60750604
00004843,-0.60750604
00004855,-0.60750604
00004867,-0.60750604
00004879,-0.60750604
00004891,-0.60750604
00004903,-0.60750604
00004915,-0.60750604
00004927,-0.60750604
00004939,-0.60750604
00004951,-0.60750604
00004963,-0.60750604
00004975,-0.60750604
00004987,-0.60750604
00005000,-0.60750604
00005011,-0.60750604
00005024,-0.60750604
00005036,-0.60750604
00005048,-0.60750604
00005060,-0.60750604
00005072,-0.60750604
00005084,-0.60750604
00005096,-0.60750604
00005108,-0.60750604
00005120,-0.60750604
00005132,-0.60750604
00005144,-0.60750604
00005156,-0.60750604
00005168,-0.60750604
00005180,-0.60750604
00005192,-0.60750604
00005204,-0.60750604
00005216,-0.60750604
00005228,-0.60750604
00005241,-0.60750604
00005253,-0.60750604
00005265,-0.60750604
00005277,-0.60750604
00005289,-0.60750604
00005301,-0.60750604
00005313,-0.60750604
00005325,-0.60750604
00005337,-0.60750604
00005349,-0.60750604
00005361,-0.60750604
00005373,-0.60750604
00005385,-0.60750604
00005397,-0.60750604
00005409,-0.60750604
00005421,-0.60750604
00005433,-0.60750604
00005445,-0.60750604
00005457,-0.60750604
00005469,-0.60750604
00005481,-0.60750604
00005493,-0.60750604
00005505,-0.60750604
00005517,-0.60750604
00005530,-0.60750604
00005541,-0.60750604
00005554,-0.60750604
00005566,-0.60750604
00005578,-0.60597205
00005590,-0.60750604
00005602,-0.60750604
00005614,-0.60750604
00005626,-0.60750604
00005638,-0.60750604
00005650,-0.60750604
00005662,-0.60750604
00005674,-0.60750604
00005686,-0.60750604
00005698,-0.60750604
00005710,-0.60750604
00005723,-0.60750604
00005735,-0.60750604
00005747,-0.60750604
00005759,-0.60750604
00005771,-0.60750604
00005783,-0.60750604
00005795,-0.60750604
00005807,-0.60750604
00005819,-0.60750604
00005831,-0.60750604
00005843,-0.60597205
00005855,-0.60750604
00005867,-0.60750604
00005879,-0.60750604
00005891,-0.60750604
00005903,-0.60750604
00005915,-0.60750604
00005927,-0.60750604
00005939,-0.60750604
00005951,-0.60750604
00005964,-0.60750604
00005976,-0.60750604
00005988,-0.60750604
00006000,-0.60750604
00006012,-0.60750604
00006024,-0.60750604
00006036,-0.60750604
00006048,-0.60750604
00006060,-0.60750604
00006072,-0.60750604
00006084,-0.60750604
00006096,-0.60750604
00006108,-0.60750604
00006121,-0.60750604
00006132,-0.60750604
00006144,-0.60750604
00006156,-0.60750604
00006168,-0.60750604
00006180,-0.60750604
00006193,-0.60750604
00006204,-0.60750604
00006217,-0.60750604
00006229,-0.60750604
00006241,-0.60750604
00006253,-0.60750604
00006265,-0.60750604
00006277,-0.60750604
00006289,-0.60750604
00006301,-0.60750604
00006313,-0.60750604
00006325,-0.60750604
00006337,-0.60750604
00006349,-0.60750604
00006361,-0.60750604
00006373,-0.60750604
00006386,-0.60750604
00006397,-0.60750604
00006410,-0.60750604
00006422,-0.60750604
00006434,-0.60750604
00006446,-0.60750604
00006458,-0.60750604
00006470,-0.60750604
00006482,-0.60750604
00006494,-0.60750604
00006506,-0.60750604
00006518,-0.60750604
00006530,-0.60750604
00006542,-0.60750604
00006554,-0.60750604
00006566,-0.60750604
00006578,-0.60750604
00006590,-0.60597205
00006602,-0.60750604
00006615,-0.60750604
00006627,-0.60750604
00006638,-0.60750604
00006651,-0.60750604
00006663,-0.60750604
00006675,-0.60750604
00006687,-0.60597205
00006698,-0.60750604
00006711,-0.60750604
00006723,-0.60750604
00006735,-0.60750604
00006747,-0.60750604
00006759,-0.60750604
00006771,-0.60750604
00006783,-0.60597205
00006795,-0.60750604
00006808,-0.60750604
00006819,-0.60750604
00006831,-0.60597205
00006844,-0.60750604
00006855,-0.60750604
00006868,-0.60750604
00006880,-0.60750604
00006892,-0.60750604
00006904,-0.60750604
00006916,-0.60750604
00006928,-0.60750604
00006940,-0.60750604
00006952,-0.60750604
00006964,-0.60750604
00006976,-0.60750604
00006988,-0.60750604
00007000,-0.60750604
00007012,-0.60750604
00007024,-0.60597205
00007036,-0.60750604
00007048,-0.60750604
00007060,-0.60750604
00007073,-0.60750604
00007084,-0.60750604
00007097,-0.60750604
00007109,-0.60750604
00007121,-0.60750604
00007133,-0.60750604
00007145,-0.60750604
00007157,-0.60750604
00007169,-0.60750604
00007181,-0.60750604
00007193,-0.60750604
00007205,-0.60750604
00007217,-0.60750604
00007230,-0.60750604
00007242,-0.60750604
00007253,-0.60750604
00007265,-0.60750604
00007277,-0.60750604
00007289,-0.60750604
00007302,-0.60750604
00007314,-0.60750604
00007326,-0.60750604
00007338,-0.60750604
00007350,-0.60750604
00007362,-0.60750604
00007374,-0.60750604
00007386,-0.60750604
00007398,-0.60750604
00007410,-0.60750604
00007422,-0.60750604
00007434,-0.60750604
00007446,-0.60750604
00007458,-0.60750604
00007470,-0.60750604
00007482,-0.60750604
00007494,-0.60750604
00007506,-0.60750604
00007518,-0.60750604
00007530,-0.60750604
00007543,-0.60750604
00007555,-0.60750604
00007567,-0.60750604
00007578,-0.60750604
00007591,-0.60750604
00007603,-0.60750604
00007615,-0.60750604
00007627,-0.60750604
00007639,-0.60750604
00007651,-0.60597205
00007663,-0.60750604
00007675,-0.60750604
00007687,-0.60750604
00007699,-0.60750604
00007711,-0.60750604
00007723,-0.60750604
00007735,-0.60750604
00007747,-0.60750604
00007760,-0.60750604
00007772,-0.60750604
00007784,-0.60750604
00007796,-0.60750604
00007807,-0.60750604
00007820,-0.60750604
00007832,-0.60750604
00007844,-0.60597205
00007856,-0.60750604
00007868,-0.60750604
00007880,-0.60750604
00007892,-0.60750604
00007904,-0.60750604
00007916,-0.60750604
00007928,-0.60750604
00007940,-0.60750604
00007953,-0.60750604
00007964,-0.60750604
00007976,-0.60750604
00007988,-0.60750604
00008001,-0.60750604
00008013,-0.60750604
00008025,-0.60750604
00008037,-0.60750604
00008049,-0.60750604
00008061,-0.60750604
00008073,-0.60750604
00008085,-0.60750604
00008097,-0.60750604
00008109,-0.60750604
00008121,-0.60750604
00008133,-0.60597205
00008145,-0.60750604
00008157,-0.60750604
00008169,-0.60750604
00008181,-0.60750604
00008193,-0.60750604
00008205,-0.60750604
00008217,-0.60750604
00008230,-0.60750604
00008242,-0.60750604
00008254,-0.60750604
00008266,-0.60750604
00008278,-0.60750604
00008290,-0.60750604
00008302,-0.60750604
00008314,-0.60750604
00008326,-0.60750604
00008338,-0.60750604
00008350,-0.60750604
00008362,-0.60750604
00008374,-0.60750604
00008386,-0.60750604
00008399,-0.60750604
00008410,-0.60750604
00008423,-0.60750604
00008434,-0.60750604
00008447,-0.60750604
00008459,-0.60750604
00008471,-0.60750604
00008483,-0.60750604
00008495,-0.60750604
00008507,-0.60750604
00008519,-0.60750604
00008531,-0.60750604
00008543,-0.60750604
00008555,-0.60750604
00008567,-0.60750604
00008579,-0.60750604
00008591,-0.60750604
00008603,-0.60750604
00008615,-0.60750604
00008627,-0.60750604
00008639,-0.60750604
00008651,-0.60750604
00008663,-0.60750604
00008675,-0.60750604
00008687,-0.60750604
00008700,-0.60750604
00008712,-0.60750604
00008724,-0.60750604
00008736,-0.60750604
00008748,-0.60750604
00008760,-0.60750604
00008772,-0.60750604
00008784,-0.60597205
00008796,-0.60750604
00008808,-0.60750604
00008820,-0.60750604
00008832,-0.60750604
00008844,-0.60750604
00008857,-0.60750604
00008868,-0.60750604
00008880,-0.60750604
00008892,-0.60750604
00008904,-0.60750604
00008917,-0.60750604
00008929,-0.60750604
00008941,-0.60597205
00008953,-0.60750604
00008965,-0.60750604
00008977,-0.60750604
00008989,-0.60750604
00009001,-0.60750604
00009013,-0.60750604
00009025,-0.60750604
00009037,-0.60750604
00009049,-0.60750604
00009061,-0.60750604
00009073,-0.60750604
00009085,-0.60750604
00009097,-0.60750604
00009109,-0.60750604
00009122,-0.60750604
00009134,-0.60750604
00009145,-0.60750604
00009158,-0.60750604
00009170,-0.60750604
00009182,-0.60750604
00009194,-0.60750604
00009206,-0.60750604
00009218,-0.60750604
00009230,-0.60750604
00009242,-0.60750604
00009254,-0.60750604
00009266,-0.60750604
00009278,-0.60750604
00009290,-0.60750604
00009302,-0.60597205
00009314,-0.60750604
00009327,-0.60750604
00009339,-0.60750604
00009350,-0.60750604
00009363,-0.60750604
00009375,-0.60750604
00009387,-0.60750604
00009399,-0.60750604
00009411,-0.60750604
00009423,-0.60750604
00009435,-0.60750604
00009447,-0.60750604
00009459,-0.60750604
00009471,-0.60750604
00009483,-0.60750604
00009495,-0.60750604
00009507,-0.60750604
00009519,-0.60750604
00009531,-0.60750604
00009543,-0.60750604
00009556,-0.60750604
00009567,-0.60750604
00009579,-0.60750604
00009591,-0.60750604
00009604,-0.60750604
00009616,-0.60750604
00009628,-0.60750604
00009640,-0.60750604
00009652,-0.60750604
00009664,-0.60750604
00009676,-0.60750604
00009688,-0.60750604
00009700,-0.60750604
00009712,-0.60750604
00009724,-0.60750604
00009736,-0.60750604
00009748,-0.60750604
00009760,-0.60750604
00009772,-0.60750604
00009784,-0.60750604
00009797,-0.60750604
00009809,-0.60750604
00009820,-0.60750604
00009833,-0.60750604
00009845,-0.60750604
00009857,-0.60750604
00009869,-0.60750604
00009881,-0.60750604
00009893,-0.60750604
00009905,-0.60750604
00009917,-0.60750604
00009929,-0.60750604
00009941,-0.60750604
00009953,-0.60750604
00009965,-0.60750604
00009977,-0.60750604
00009989,-0.60750604
00010002,-0.60750604
00010013,-0.60750604
00010025,-0.60750604
00010037,-0.60750604
00010050,-0.60750604
00010062,-0.60750604
00010074,-0.60750604
00010086,-0.60750604
00010098,-0.60750604
00010110,-0.60750604
00010122,-0.60750604
00010134,-0.60750604
00010146,-0.60597205
00010158,-0.60597205
00010170,-0.60750604
00010182,-0.60750604
00010194,-0.60597205
00010206,-0.60750604
00010218,-0.60750604
00010230,-0.60750604
00010242,-0.60750604
00010254,-0.60750604
00010266,-0.60750604
00010279,-0.60750604
00010291,-0.60750604
00010303,-0.60750604
00010315,-0.60750604
00010327,-0.60750604
00010339,-0.60750604
00010351,-0.60750604
00010363,-0.60750604
00010375,-0.60750604
00010387,-0.60750604
00010399,-0.60750604
00010411,-0.60750604
00010423,-0.60750604
00010435,-0.60750604
00010447,-0.60750604
00010459,-0.60750604
00010471,-0.60750604
00010484,-0.60750604
00010495,-0.60750604
00010508,-0.60750604
00010520,-0.60597205
00010532,-0.60750604
00010544,-0.60750604
00010556,-0.60750604
00010568,-0.60750604
00010580,-0.60750604
00010592,-0.60750604
00010604,-0.60750604
00010616,-0.60750604
00010628,-0.60750604
00010640,-0.60750604
00010652,-0.60750604
00010664,-0.60750604
00010676,-0.60750604
00010688,-0.60750604
00010700,-0.60750604
00010713,-0.60750604
00010725,-0.60750604
00010737,-0.60750604
00010749,-0.60750604
00010761,-0.60750604
00010773,-0.60750604
00010785,-0.60750604
00010797,-0.60750604
00010809,-0.60750604
00010821,-0.60750604
00010833,-0.60750604
00010845,-0.60750604
00010857,-0.60750604
00010869,-0.60750604
00010881,-0.60750604
00010893,-0.60750604
00010905,-0.60750604
00010917,-0.60750604
00010929,-0.60750604
00010942,-0.60750604
00010954,-0.60750604
00010966,-0.60750604
00010978,-0.60750604
00010990,-0.60750604
00011002,-0.60750604
00011014,-0.60750604
00011026,-0.60750604
00011038,-0.60750604
00011050,-0.60750604
00011062,-0.60750604
00011074,-0.60750604
00011087,-0.60750604
00011098,-0.60750604
00011110,-0.60750604
00011122,-0.60750604
00011135,-0.60750604
00011147,-0.60597205
00011158,-0.60750604
00011171,-0.60750604
00011183,-0.60750604
00011195,-0.60750604
00011207,-0.60750604
00011219,-0.60750604
00011231,-0.60750604
00011243,-0.60750604
00011255,-0.60750604
00011267,-0.60750604
00011279,-0.60750604
00011291,-0.60750604
00011303,-0.60750604
00011315,-0.60750604
00011328,-0.60750604
00011339,-0.60750604
00011351,-0.60750604
00011363,-0.60750604
00011376,-0.60750604
00011388,-0.60750604
00011400,-0.60750604
00011412,-0.60597205
00011424,-0.60750604
00011436,-0.60750604
00011448,-0.60750604
00011460,-0.60750604
00011472,-0.60597205
00011484,-0.60750604
00011496,-0.60750604
00011508,-0.60750604
00011520,-0.60750604
00011532,-0.60750604
00011544,-0.60750604
00011556,-0.60750604
00011568,-0.60750604
00011581,-0.60750604
00011592,-0.60750604
00011605,-0.60750604
00011616,-0.60750604
00011629,-0.60750604
00011641,-0.60750604
00011653,-0.60750604
00011665,-0.60750604
00011677,-0.60597205
00011689,-0.60750604
00011701,-0.60750604
00011713,-0.60750604
00011725,-0.60750604
00011737,-0.60750604
00011749,-0.60750604
00011761,-0.60750604
00011773,-0.60750604
00011785,-0.60750604
00011797,-0.60750604
00011810,-0.60750604
00011821,-0.60750604
00011834,-0.60750604
00011846,-0.60750604
00011858,-0.60750604
00011870,-0.60750604
00011882,-0.60750604
00011894,-0.60750604
00011906,-0.60750604
00011918,-0.60750604
00011930,-0.60750604
00011942,-0.60750604
00011954,-0.60750604
00011966,-0.60750604
00011978,-0.60750604
00011990,-0.60750604
00012002,-0.60750604
00012014,-0.60597205
00012026,-0.60597205
00012038,-0.60750604
00012051,-0.60750604
00012062,-0.60750604
00012074,-0.60750604
00012086,-0.60750604
00012098,-0.60750604
00012110,-0.60750604
00012122,-0.60597205
00012134,-0.60750604
00012146,-0.60750604
00012158,-0.60750604
00012171,-0.60750604
00012183,-0.60750604
00012195,-0.60750604
00012207,-0.60750604
00012219,-0.60750604
00012231,-0.60750604
00012243,-0.60750604
00012255,-0.60750604
00012267,-0.60750604
00012279,-0.60750604
00012291,-0.60750604
00012303,-0.60750604
00012315,-0.60750604
00012327,-0.60750604
00012340,-0.60750604
00012352,-0.60750604
00012364,-0.60750604
00012376,-0.60750604
00012388,-0.60750604
00012400,-0.60597205
00012412,-0.60750604
00012424,-0.60750604
00012436,-0.60750604
00012448,-0.60750604
00012460,-0.60750604
00012472,-0.60750604
00012484,-0.60750604
00012496,-0.60750604
00012508,-0.60750604
00012520,-0.60750604
00012533,-0.60750604
00012544,-0.60750604
00012556,-0.60750604
00012569,-0.60750604
00012581,-0.60750604
00012593,-0.60750604
00012604,-0.60750604
00012617,-0.60750604
00012629,-0.60750604
00012641,-0.60750604
00012653,-0.60597205
00012665,-0.60750604
00012677,-0.60750604
00012689,-0.60750604
00012701,-0.60750604
00012713,-0.60750604
00012725,-0.60750604
00012737,-0.60750604
00012749,-0.60750604
00012761,-0.60597205
00012774,-0.60750604
00012786,-0.60750604
00012797,-0.60750604
00012810,-0.60750604
00012822,-0.60750604
00012834,-0.60750604
00012846,-0.60750604
00012858,-0.60750604
00012870,-0.60750604
00012882,-0.60750604
00012894,-0.60750604
00012906,-0.60750604
00012918,-0.60750604
00012930,-0.60750604
00012942,-0.60750604
00012954,-0.60750604
00012966,-0.60750604
00012978,-0.60750604
00012990,-0.60750604
00013002,-0.60750604
00013014,-0.60750604
00013027,-0.60750604
00013038,-0.60750604
00013051,-0.60750604
00013062,-0.60750604
00013075,-0.60750604
00013087,-0.60750604
00013099,-0.60750604
00013111,-0.60750604
00013123,-0.60750604
00013135,-0.60750604
00013147,-0.60750604
00013159,-0.60750604
00013171,-0.60750604
00013183,-0.60750604
00013195,-0.60750604
00013207,-0.60750604
00013219,-0.60750604
00013231,-0.60750604
00013244,-0.60750604
00013255,-0.60750604
00013268,-0.60750604
00013280,-0.60750604
00013291,-0.60750604
00013304,-0.60750604
00013316,-0.60750604
00013328,-0.60750604
00013340,-0.60750604
00013352,-0.60750604
00013364,-0.60750604
00013376,-0.60750604
00013388,-0.60750604
00013400,-0.60750604
00013412,-0.60750604
00013424,-0.60750604
00013436,-0.60750604
00013449,-0.60750604
00013460,-0.60750604
00013472,-0.60750604
00013485,-0.60750604
00013497,-0.60750604
00013508,-0.60750604
00013521,-0.60750604
00013533,-0.60750604
00013545,-0.60750604
00013557,-0.60750604
00013569,-0.60750604
00013581,-0.60750604
00013593,-0.60750604
00013605,-0.60750604
00013617,-0.60750604
00013629,-0.60750604
00013641,-0.60750604
00013653,-0.60750604
00013665,-0.60750604
00013677,-0.60750604
00013689,-0.60750604
00013701,-0.60750604
00013713,-0.60750604
00013725,-0.60750604
00013738,-0.60750604
00013749,-0.60750604
00013762,-0.60750604
00013774,-0.60750604
00013785,-0.60750604
00013798,-0.60750604
00013810,-0.60750604
00013822,-0.60750604
00013834,-0.60750604
00013846,-0.60750604
00013858,-0.60597205
00013870,-0.60750604
00013882,-0.60597205
00013894,-0.60750604
00013906,-0.60750604
00013918,-0.60750604
00013930,-0.60750604
00013942,-0.60750604
00013954,-0.60750604
00013966,-0.60750604
00013979,-0.60750604
00013990,-0.60750604
00014002,-0.60750604
00014015,-0.60750604
00014026,-0.60750604
00014039,-0.60750604
00014051,-0.60750604
00014063,-0.60750604
00014075,-0.60750604
00014087,-0.60750604
00014099,-0.60750604
00014111,-0.60750604
00014123,-0.60750604
00014135,-0.60750604
00014147,-0.60750604
00014159,-0.60750604
00014171,-0.60750604
00014183,-0.60750604
00014195,-0.60750604
00014207,-0.60750604
00014220,-0.60750604
00014231,-0.60750604
00014244,-0.60750604
00014255,-0.60750604
00014267,-0.60750604
00014280,-0.60750604
00014292,-0.60750604
00014304,-0.60750604
00014316,-0.60750604
00014328,-0.60750604
00014340,-0.60750604
00014352,-0.60750604
00014364,-0.60750604
00014376,-0.60750604
00014388,-0.60750604
00014400,-0.60750604
00014412,-0.60750604
00014424,-0.60597205
00014436,-0.60750604
00014448,-0.60750604
00014461,-0.60750604
00014472,-0.60750604
00014485,-0.60750604
00014497,-0.60750604
00014509,-0.60750604
00014521,-0.60750604
00014533,-0.60750604
00014545,-0.60750604
00014557,-0.60750604
00014569,-0.60750604
00014581,-0.60750604
00014593,-0.60750604
00014605,-0.60750604
00014617,-0.60750604
00014629,-0.60750604
00014641,-0.60750604
00014653,-0.60750604
00014665,-0.60750604
00014677,-0.60750604
00014690,-0.60750604
00014702,-0.60750604
00014714,-0.60750604
00014726,-0.60750604
00014738,-0.60750604
00014750,-0.60750604
00014762,-0.60750604
00014774,-0.60750604
00014786,-0.60750604
00014798,-0.60597205
00014810,-0.60750604
00014822,-0.60750604
00014834,-0.60750604
00014846,-0.60750604
00014858,-0.60750604
00014870,-0.60750604
00014882,-0.60750604
00014894,-0.60750604
00014906,-0.60750604
00014918,-0.60597205
00014931,-0.60750604
00014943,-0.60750604
00014955,-0.60750604
00014967,-0.60750604
00014979,-0.60750604
00014991,-0.60750604
00015003,-0.60750604
00015015,-0.60750604
00015027,-0.60750604
00015039,-0.60750604
00015051,-0.60750604
00015063,-0.60750604
00015075,-0.60750604
00015087,-0.60750604
00015099,-0.60750604
00015111,-0.60750604
00015123,-0.60750604
00015135,-0.60750604
00015147,-0.60750604
00015159,-0.60750604
00015172,-0.60750604
00015184,-0.60750604
00015195,-0.60750604
00015208,-0.60750604
00015220,-0.60750604
00015232,-0.60750604
00015244,-0.60750604
00015256,-0.60750604
00015268,-0.60750604
00015280,-0.60750604
00015292,-0.60750604
